Motif_ID,Real_Score_Sum,Shuffled_Mean_Score,P_Value,Adj_P_Value
MA1372.2,2529.1937,1741.0307470000002,0.009900990099009901,0.01832460732984293
MA1373.1,17662.51336,3670.525513900001,0.009900990099009901,0.01832460732984293
MA1374.2,6798.1207,2981.9782741000004,0.009900990099009901,0.01832460732984293
MA1375.2,5672.7113,7807.585274000004,1.0,1.0
MA1376.2,648.1591999999999,336.57695199999995,0.009900990099009901,0.01832460732984293
MA1377.2,785.88171,1023.8884311000002,1.0,1.0
MA1378.1,988.1213,1068.582969,0.7128712871287128,1.0
MA1379.1,19234.44709,12605.361464099999,0.009900990099009901,0.01832460732984293
MA1380.1,19187.46309,12858.517370500005,0.009900990099009901,0.01832460732984293
MA1381.2,1974.3752,1342.2072399999995,0.009900990099009901,0.01832460732984293
MA1382.2,856.25762,580.4154373,0.009900990099009901,0.01832460732984293
MA1383.2,5641.7294,6393.236543000001,1.0,1.0
MA1384.1,2960.3794,3407.3226190000014,0.9900990099009901,1.0
MA1385.2,5896.6516,6408.824506999998,0.9207920792079208,1.0
MA1386.3,3426.5445999999997,2539.416628,0.009900990099009901,0.01832460732984293
MA1387.2,4402.7122,3816.7953539999994,0.019801980198019802,0.035175879396984924
MA1388.2,3285.1452999999997,2260.5836020000006,0.009900990099009901,0.01832460732984293
MA1389.2,3018.5152199999998,3223.3680071,0.8415841584158416,1.0
MA1390.3,2676.5706,2084.3203620000004,0.009900990099009901,0.01832460732984293
MA1391.3,2035.2272,2522.4100670000007,1.0,1.0
MA1392.3,1251.9004,1715.577214,0.9900990099009901,1.0
MA1393.3,1326.5679,1333.1363430000006,0.5247524752475248,0.7649484536082474
MA1394.3,1601.0958,1815.7659890000002,0.900990099009901,1.0
MA1396.2,2286.061,2698.7003740000005,0.9405940594059405,1.0
MA1397.2,2812.3931000000002,3586.055936,1.0,1.0
MA1398.3,1547.5777,2126.31425,1.0,1.0
MA1400.2,3225.74265,3824.5653845000024,1.0,1.0
MA1401.2,4962.42244,5185.0291524,0.8415841584158416,1.0
MA1402.1,17540.0666034,-63.829746449,0.009900990099009901,0.01832460732984293
MA1403.1,-88388.8057352,-10162.169521700001,1.0,1.0
MA1404.1,24827.1992306,300.36121159000004,0.009900990099009901,0.01832460732984293
MA1405.2,868.0909,1525.6365620000008,1.0,1.0
MA1406.2,4261.1648000000005,5327.201578,1.0,1.0
MA1408.2,1435.748,2077.005461999999,1.0,1.0
MA1409.2,1359.5685,1866.2872680000003,1.0,1.0
MA1410.2,906.7168999999999,455.3927669999999,0.009900990099009901,0.01832460732984293
MA1411.2,968.7099999999999,735.7919840000001,0.0594059405940594,0.1016949152542373
MA1412.2,750.36008,509.8197047999999,0.0594059405940594,0.1016949152542373
MA1415.2,4815.11763,2047.0045824000001,0.009900990099009901,0.01832460732984293
MA1416.1,20886.12055,1032.4515890000005,0.009900990099009901,0.01832460732984293
MA1417.2,1710.30995,949.8760476999997,0.009900990099009901,0.01832460732984293
MA1424.2,1362.4266,747.9456379999997,0.009900990099009901,0.01832460732984293
MA1425.2,807.2964000000001,685.4789880000004,0.09900990099009901,0.16431924882629106
MA1426.2,357.6723,415.820228,0.7722772277227723,1.0
MA1427.3,2857.1424,2644.897536,0.1188118811881188,0.1935483870967742
MA1428.2,983.7587,542.2591770000002,0.009900990099009901,0.01832460732984293
MA1430.2,699.93447,486.6980111000001,0.019801980198019802,0.035175879396984924
MA1659.2,2282.7855,779.8611169999995,0.009900990099009901,0.01832460732984293
MA1660.2,4235.45941,2407.257767,0.009900990099009901,0.01832460732984293
MA1661.2,3563.0328,2651.226973000001,0.009900990099009901,0.01832460732984293
MA1662.2,2095.1838000000002,2823.480182000001,1.0,1.0
MA1663.3,3124.6213000000002,2137.386772,0.009900990099009901,0.01832460732984293
MA1664.3,2964.7407,2657.9230170000005,0.09900990099009901,0.16431924882629106
MA1665.3,3495.887,1944.4130309999996,0.009900990099009901,0.01832460732984293
MA1666.3,3282.0633,2148.793135999999,0.009900990099009901,0.01832460732984293
MA1667.3,2299.00906,2344.5465069,0.6039603960396039,0.8678861788617885
MA1669.2,850.8765,869.5000920000001,0.5742574257425742,0.8285714285714285
MA1670.2,864.2090000000001,874.8876610000002,0.5247524752475248,0.7649484536082474
MA1671.2,1403.9063,493.6884689999999,0.009900990099009901,0.01832460732984293
MA1672.2,2464.8008,986.580582,0.009900990099009901,0.01832460732984293
MA1673.2,1902.0347,861.4315490000001,0.009900990099009901,0.01832460732984293
MA1674.3,2843.344,2632.12416,0.1188118811881188,0.1935483870967742
MA1675.2,1343.243,1598.3928080000003,1.0,1.0
MA1676.3,3398.0856000000003,5182.3917200000005,1.0,1.0
MA1677.2,5054.595,2782.230535000001,0.009900990099009901,0.01832460732984293
MA1678.3,4838.3913,2330.7006080000006,0.009900990099009901,0.01832460732984293
MA1679.2,1266.0478,876.8226630000005,0.009900990099009901,0.01832460732984293
MA1681.2,2785.928,2861.584895999998,0.6633663366336634,0.9398797595190382
MA1682.2,13343.09824,8412.445402000001,0.009900990099009901,0.01832460732984293
MA1685.2,1819.44896,988.4665768,0.009900990099009901,0.01832460732984293
MA1686.1,772.01115,611.4216695000002,0.019801980198019802,0.035175879396984924
MA1687.1,443.44737,435.90278120000005,0.46534653465346537,0.6854166666666667
MA1688.2,4225.3082,2078.7646139999997,0.009900990099009901,0.01832460732984293
MA1689.2,2133.55,1580.606513,0.009900990099009901,0.01832460732984293
MA1690.2,1673.09178,941.7434222000004,0.009900990099009901,0.01832460732984293
MA1691.2,1197.5203,1436.521599,0.9702970297029703,1.0
MA1692.2,1277.6229,1019.8132540000006,0.019801980198019802,0.035175879396984924
MA1693.2,1059.7142999999999,1139.4000189999992,0.7227722772277227,1.0
MA1694.2,977.602,926.2410209999996,0.32673267326732675,0.5021739130434782
MA1695.2,849.71537,742.2129881999998,0.1485148514851485,0.24027459954233407
MA1696.2,1106.9903,950.7925879999998,0.07920792079207921,0.1339712918660287
MA1697.2,1471.7706,1210.4856400000003,0.019801980198019802,0.035175879396984924
MA1698.2,1285.6266,788.7870059999993,0.009900990099009901,0.01832460732984293
MA1706.2,2488.3314,3424.679222999999,1.0,1.0
MA1732.1,332.8851238,1.582122357,0.009900990099009901,0.01832460732984293
MA1733.2,1858.1448,1863.75646,0.49504950495049505,0.7276507276507277
MA1734.1,2430.39323,1474.449341900001,0.009900990099009901,0.01832460732984293
MA1735.2,5732.5734,5719.129849000002,0.46534653465346537,0.6854166666666667
MA1737.2,1331.1464,1180.1301360000002,0.10891089108910891,0.18032786885245902
MA1738.1,3348.2789,2252.206083,0.009900990099009901,0.01832460732984293
MA1739.2,1824.592,1335.9923279999994,0.009900990099009901,0.01832460732984293
MA1740.2,2100.5829,762.9523079999999,0.009900990099009901,0.01832460732984293
MA1741.1,2506.6779,2583.696759,0.7227722772277227,1.0
MA1742.2,1025.3444,1072.9719189999994,0.6534653465346535,0.9295774647887325
MA1743.2,2089.98418,957.1121384000002,0.009900990099009901,0.01832460732984293
MA1744.2,764.2094999999999,1004.9759610000004,0.9900990099009901,1.0
MA1745.2,1657.6892,989.3914919999994,0.009900990099009901,0.01832460732984293
MA1746.1,662.99991,910.7960637999997,1.0,1.0
MA1747.2,3748.45862,2925.5160081,0.009900990099009901,0.01832460732984293
MA1749.1,1006.73776,851.7542525,0.019801980198019802,0.035175879396984924
MA1750.1,332.8851238,1.582122357,0.009900990099009901,0.01832460732984293
MA1751.2,2231.6671,2594.842145999998,0.9801980198019802,1.0
MA1752.2,928.2289000000001,872.1929500000002,0.24752475247524752,0.3854625550660793
MA1753.2,3579.22992,498.2387447999999,0.009900990099009901,0.01832460732984293
MA1754.2,1959.47641,450.2839222,0.009900990099009901,0.01832460732984293
MA1756.2,1146.8864,1348.2431599999995,0.9504950495049505,1.0
MA1757.2,5275.3555,7424.312475000001,1.0,1.0
MA1758.2,2873.03286,2066.7285805000006,0.009900990099009901,0.01832460732984293
MA1759.2,2902.03293,2779.9444109999995,0.26732673267326734,0.41356673960612694
MA1760.1,1828.59035,1554.7629610999993,0.0297029702970297,0.0521091811414392
MA1761.2,3921.7541,3653.4066213,0.13861386138613863,0.22528735632183908
MA1762.2,2537.8205,1849.0206310000003,0.009900990099009901,0.01832460732984293
MA1764.2,1484.55904,1925.1422376000007,1.0,1.0
MA1765.2,1772.0656,2433.3312410000012,1.0,1.0
MA1766.2,2215.9676,1834.8600940000013,0.009900990099009901,0.01832460732984293
MA1768.2,2821.5739,1692.6289120000001,0.009900990099009901,0.01832460732984293
MA1769.2,3269.4608,2866.088886999999,0.009900990099009901,0.01832460732984293
MA1770.2,2757.7863,2122.510848,0.009900990099009901,0.01832460732984293
MA1771.2,2194.3278,2546.415862,0.9603960396039604,1.0
MA1772.2,3073.0325,2493.8675059999996,0.009900990099009901,0.01832460732984293
MA1773.2,2610.0983,2169.159832999999,0.009900990099009901,0.01832460732984293
MA1774.2,3088.9005,1942.3531989999992,0.009900990099009901,0.01832460732984293
MA1775.2,1760.8965,1220.4253829999993,0.009900990099009901,0.01832460732984293
MA1776.2,1866.3273,1469.4984089999996,0.009900990099009901,0.01832460732984293
MA1777.2,2456.9008,2323.9832059999994,0.19801980198019803,0.31460674157303375
MA1778.2,4018.3608,3594.369435,0.009900990099009901,0.01832460732984293
MA1779.2,2739.2815,1312.5219230000002,0.009900990099009901,0.01832460732984293
MA1780.2,1001.968,1350.277126,1.0,1.0
MA1781.2,2442.5746,1844.6915170000004,0.009900990099009901,0.01832460732984293
MA1783.1,4297.18024,3364.1544864000007,0.009900990099009901,0.01832460732984293
MA1784.1,2583.37696,1688.3801918,0.009900990099009901,0.01832460732984293
MA1785.2,1207.9502,1620.0803830000002,1.0,1.0
MA1786.2,337.25246000000004,564.7986785999998,1.0,1.0
MA1787.2,1352.361,1598.9943720000017,0.9801980198019802,1.0
MA1788.1,1964.80347,1618.5647963000001,0.019801980198019802,0.035175879396984924
MA1789.1,3190.2132,1925.533111,0.009900990099009901,0.01832460732984293
MA1790.1,3260.9358,2039.2983440000003,0.009900990099009901,0.01832460732984293
MA1791.1,2744.55789,2371.8663756999995,0.039603960396039604,0.06896551724137932
MA1792.1,2235.29036,1975.2171993000002,0.1188118811881188,0.1935483870967742
MA1794.2,3047.772,2177.8364030000002,0.009900990099009901,0.01832460732984293
MA1795.2,943.934,634.942905,0.009900990099009901,0.01832460732984293
MA1796.1,632.0787,1005.3941880000001,1.0,1.0
MA1797.1,2538.7583,2242.8427879999995,0.09900990099009901,0.16431924882629106
MA1800.1,2498.1423,2203.950215,0.0891089108910891,0.14928909952606637
MA1802.2,2034.8429999999998,1165.2153600000008,0.009900990099009901,0.01832460732984293
MA1803.2,973.11455,1211.8566535,0.9702970297029703,1.0
MA1805.2,957.416,647.691924,0.009900990099009901,0.01832460732984293
MA1807.2,6414.6067,7413.591694999997,1.0,1.0
MA1808.2,1755.7395999999999,820.4545540000003,0.009900990099009901,0.01832460732984293
MA1809.2,1089.2121,1047.4053810000003,0.38613861386138615,0.5771670190274841
MA1810.2,1981.1625000000001,1595.6683830000004,0.019801980198019802,0.035175879396984924
MA1811.2,1774.5319,828.1188280000001,0.009900990099009901,0.01832460732984293
MA1812.2,7317.7663,1112.5413959999998,0.009900990099009901,0.01832460732984293
MA1813.2,3459.1635,3540.506108,0.6534653465346535,0.9295774647887325
MA1814.2,10033.12,4654.95496,0.009900990099009901,0.01832460732984293
MA1815.2,1927.7693,692.8199700000001,0.009900990099009901,0.01832460732984293
MA1817.2,1214.15733,321.27498400000013,0.009900990099009901,0.01832460732984293
MA1818.1,1391.71135,443.3437365000002,0.009900990099009901,0.01832460732984293
MA1819.2,1574.5991,358.862516,0.009900990099009901,0.01832460732984293
MA1820.2,1476.6734900000001,322.1728403000001,0.009900990099009901,0.01832460732984293
MA1821.2,823.61582,231.97025370000003,0.009900990099009901,0.01832460732984293
MA1822.2,1058.2587,1231.4131229999998,0.8712871287128713,1.0
MA1823.2,16145.112000000001,4550.918719999999,0.009900990099009901,0.01832460732984293
MA1824.2,3880.0748,4291.910677999999,0.9504950495049505,1.0
MA1827.2,1115.7574,1367.2415960000008,0.9900990099009901,1.0
MA1828.2,1599.6876,898.4982810000002,0.009900990099009901,0.01832460732984293
MA1829.2,1025.32,1381.7468649999996,1.0,1.0
MA1830.2,7519.528,6443.15456,0.009900990099009901,0.01832460732984293
MA1831.2,1911.7163,501.40686500000027,0.009900990099009901,0.01832460732984293
MA1832.2,1324.26547,419.23861259999995,0.009900990099009901,0.01832460732984293
MA1833.2,1647.38732,324.6565597,0.009900990099009901,0.01832460732984293
MA1834.2,1511.1495,544.6294350000001,0.009900990099009901,0.01832460732984293
MA1835.2,1247.9018,1509.9648959999997,0.9603960396039604,1.0
MA2005.2,1772.40985,1147.9885697999996,0.009900990099009901,0.01832460732984293
MA2006.2,3494.31115,2233.112127999999,0.009900990099009901,0.01832460732984293
MA2007.2,4535.3974,1719.1735800000004,0.009900990099009901,0.01832460732984293
MA2008.2,1355.4942,1764.7010459999992,1.0,1.0
MA2009.2,3469.3944,2799.1534466000007,0.009900990099009901,0.01832460732984293
MA2010.2,2077.647,1370.617429999999,0.009900990099009901,0.01832460732984293
MA2011.2,1366.8538,928.4355920000005,0.009900990099009901,0.01832460732984293
MA2013.2,2222.16136,411.90451409999986,0.009900990099009901,0.01832460732984293
MA2014.2,2524.0108,980.3783600000002,0.009900990099009901,0.01832460732984293
MA2015.2,1131.047,1424.2824079999998,1.0,1.0
MA2016.2,1169.9687999999999,1375.3780949999998,0.9504950495049505,1.0
MA2017.2,1185.6834999999999,746.8315960000001,0.009900990099009901,0.01832460732984293
MA2018.2,2214.5974,1808.8816150000007,0.009900990099009901,0.01832460732984293
MA2019.2,3047.5972,1665.2967350000001,0.009900990099009901,0.01832460732984293
MA2020.2,3410.012,2207.9857289999995,0.009900990099009901,0.01832460732984293
MA2021.2,1779.8048000000001,743.222988,0.009900990099009901,0.01832460732984293
MA2022.2,2672.81791,350.93096390000005,0.009900990099009901,0.01832460732984293
MA2023.2,1830.20943,2703.572976499999,1.0,1.0
MA2024.2,2025.55264,1302.4748619999996,0.009900990099009901,0.01832460732984293
MA2025.2,4609.0602,2092.6258839999996,0.009900990099009901,0.01832460732984293
MA2026.2,2873.0647,2863.29239,0.5148514851485149,0.7536231884057971
MA2027.2,1686.8881,1824.5098970000013,0.801980198019802,1.0
MA2028.2,2798.4738,3175.408625,0.9801980198019802,1.0
MA2029.2,1032.97361,793.6478083000002,0.009900990099009901,0.01832460732984293
MA2030.2,2616.5003,1692.30702,0.009900990099009901,0.01832460732984293
MA2031.2,1163.3463,1350.1071630000004,0.9306930693069307,1.0
MA2032.2,4354.2785,2090.554127,0.009900990099009901,0.01832460732984293
MA2033.2,2894.60593,2512.426292499999,0.04950495049504951,0.08515815085158152
MA2034.2,2831.8528,2621.4865919999993,0.1188118811881188,0.1935483870967742
MA2035.2,3156.25795,2269.5810138,0.009900990099009901,0.01832460732984293
MA2036.2,2082.9435000000003,1374.1115150000003,0.009900990099009901,0.01832460732984293
MA2037.2,2850.288,2638.552320000001,0.1188118811881188,0.1935483870967742
MA2038.2,1972.2923999999998,2532.8785860000007,1.0,1.0
MA2039.2,2329.7045,596.7862099999999,0.009900990099009901,0.01832460732984293
MA2040.2,2608.3627,592.9192330000002,0.009900990099009901,0.01832460732984293
MA2041.2,2584.0567,1381.0097929999997,0.009900990099009901,0.01832460732984293
MA2042.2,2774.9352,1312.7858390000004,0.009900990099009901,0.01832460732984293
MA2043.2,4948.514999999999,2723.8402949999995,0.009900990099009901,0.01832460732984293
MA2044.2,2075.964,1369.5071599999999,0.009900990099009901,0.01832460732984293
MA2045.2,3263.59721,2834.9130896000006,0.019801980198019802,0.035175879396984924
MA2046.2,647.8442,955.7396659999998,1.0,1.0
MA2047.2,2129.853,1405.0575700000006,0.009900990099009901,0.01832460732984293
MA2048.2,3793.2351,1919.9343050000007,0.009900990099009901,0.01832460732984293
MA2049.2,5075.148,2793.5436439999994,0.009900990099009901,0.01832460732984293
MA2050.2,2108.9970000000003,1391.29893,0.009900990099009901,0.01832460732984293
MA2051.2,3127.5555,2964.4627179999998,0.19801980198019803,0.31460674157303375
MA2052.2,4762.6393,4935.321270999998,0.7326732673267327,1.0
MA2053.2,3023.0299,1866.0159820000013,0.009900990099009901,0.01832460732984293
MA2055.1,1086.3698,1094.3814919999998,0.5346534653465347,0.7761806981519508
MA2057.1,2280.3528,972.7898580000002,0.009900990099009901,0.01832460732984293
MA2060.1,2650.0177,919.168851,0.009900990099009901,0.01832460732984293
MA2061.1,2159.9022,777.9159100000003,0.009900990099009901,0.01832460732984293
MA2064.1,2205.3423,783.8769010000003,0.009900990099009901,0.01832460732984293
MA2065.1,1171.3594,732.7432899999999,0.009900990099009901,0.01832460732984293
MA2066.1,959.1795,1335.9837969999996,0.9900990099009901,1.0
MA2067.1,2038.33059,712.6305296,0.009900990099009901,0.01832460732984293
MA2068.1,1572.866,871.8421230000002,0.009900990099009901,0.01832460732984293
MA2071.1,2499.1955,936.0813440000001,0.009900990099009901,0.01832460732984293
MA2072.1,964.9187,1073.2693510000006,0.7623762376237624,1.0
MA2074.1,1499.1325,510.0254009999998,0.009900990099009901,0.01832460732984293
MA2075.1,2969.7707,1029.757912,0.009900990099009901,0.01832460732984293
MA2076.1,2052.5012,683.8458550000003,0.009900990099009901,0.01832460732984293
MA2077.1,2432.3225,1039.3170060000002,0.009900990099009901,0.01832460732984293
MA2078.1,1622.9014,499.995013,0.009900990099009901,0.01832460732984293
MA2079.1,632.5161,431.88021900000024,0.019801980198019802,0.035175879396984924
MA2083.1,1320.3539,1368.2179210000004,0.6732673267326733,0.9500998003992016
MA2086.1,1922.8524,978.069379,0.009900990099009901,0.01832460732984293
MA2087.1,2941.788,812.0139510000001,0.009900990099009901,0.01832460732984293
MA2088.1,751.6715999999999,484.45219600000036,0.019801980198019802,0.035175879396984924
MA2089.1,949.6800000000001,642.4585200000002,0.009900990099009901,0.01832460732984293
MA2091.1,926.5791,1101.9523189999993,0.9207920792079208,1.0
MA2092.1,1903.74,1399.454989,0.009900990099009901,0.01832460732984293
MA2104.1,6840.90006,3563.9335301999986,0.009900990099009901,0.01832460732984293
MA2106.1,1589.9814999999999,1683.4055740000006,0.7821782178217822,1.0
MA2343.1,1149.7655,1139.004819,0.43564356435643564,0.6470588235294117
MA2344.1,9882.29282,9135.078038899996,0.07920792079207921,0.1339712918660287
MA2348.1,9963.75398,3330.882301399999,0.009900990099009901,0.01832460732984293
MA2349.1,3585.4938,4404.076711999999,1.0,1.0
MA2350.1,1350.0459999999998,770.3613,0.009900990099009901,0.01832460732984293
MA2351.1,1552.7849,2345.215796,1.0,1.0
MA2352.1,1684.2795,1554.3751179999995,0.1485148514851485,0.24027459954233407
MA2353.1,3935.1216,4921.141072900001,1.0,1.0
MA2354.1,815.3862,1354.6770329999997,1.0,1.0
MA2357.1,2258.378,1293.2185599999996,0.009900990099009901,0.01832460732984293
MA2359.1,2177.3381,2502.9657030000003,0.9900990099009901,1.0
MA2360.1,1347.7893,2105.9958030000007,1.0,1.0
MA2362.1,2142.0307,2554.9613979999995,0.9900990099009901,1.0
MA2363.1,456.0802,773.610616,1.0,1.0
MA2364.1,1066.8222,572.8005780000001,0.009900990099009901,0.01832460732984293
MA2365.1,1655.5728,1816.8624989999996,0.7920792079207921,1.0
MA2367.1,1704.6453,1704.2503660000002,0.5643564356435643,0.8176229508196721
MA2369.1,3402.2749,4761.888961,1.0,1.0
MA2371.1,3348.2789,2252.206083,0.009900990099009901,0.01832460732984293
MA2372.1,2520.3114,2097.331039,0.009900990099009901,0.01832460732984293
MA2374.1,6925.565,6719.695588000003,0.2871287128712871,0.4422657952069716
MA2375.1,2412.67161,851.0826102999998,0.009900990099009901,0.01832460732984293
MA2376.1,900.4095,955.3369439999999,0.7326732673267327,1.0
MA2377.1,892.2471,533.4615210000002,0.009900990099009901,0.01832460732984293
MA2380.1,9301.1167,6203.740605999999,0.009900990099009901,0.01832460732984293
MA2384.1,2221.3236,755.526608,0.009900990099009901,0.01832460732984293
MA2386.1,875.8687,633.6472899999999,0.009900990099009901,0.01832460732984293
MA2387.1,843.0656,811.5076609999996,0.33663366336633666,0.5151515151515151
MA2388.1,2267.427,2403.7442679999995,0.7722772277227723,1.0
MA2389.1,2045.5969,935.5828539999999,0.009900990099009901,0.01832460732984293
MA2390.1,1009.9669,561.0469249999999,0.009900990099009901,0.01832460732984293
MA2391.1,890.9511,960.5255780000003,0.7029702970297029,0.9900398406374502
MA2392.1,848.083,958.7976120000004,0.8712871287128713,1.0
MA2393.1,866.5083,419.224968,0.009900990099009901,0.01832460732984293
MA2395.1,1052.0835,970.3897380000001,0.2376237623762376,0.3725055432372505
MA2396.1,5904.85264,3228.7981185,0.009900990099009901,0.01832460732984293
MA2398.1,2536.60674,389.183117,0.009900990099009901,0.01832460732984293
MA2399.1,783.0198899999999,401.50756240000004,0.009900990099009901,0.01832460732984293
MA2400.1,1252.2067,794.6054929999998,0.009900990099009901,0.01832460732984293
MA2401.1,2881.73049,901.9835802999999,0.009900990099009901,0.01832460732984293
MA2404.1,2526.6199,1152.285449,0.009900990099009901,0.01832460732984293
MA2406.1,2131.7646,771.9338410000004,0.009900990099009901,0.01832460732984293
MA2407.1,1617.2511,638.7560100000001,0.009900990099009901,0.01832460732984293
MA2408.1,170.67347,290.0658143,0.9900990099009901,1.0
MA2409.1,2463.9103,2156.104385,0.04950495049504951,0.08515815085158152
MA2410.1,1531.7209,1585.7258049999991,0.6237623762376238,0.8945233265720082
MA2411.1,3158.4687,3184.8624590000004,0.5742574257425742,0.8285714285714285
MA2412.1,2234.1066,1930.5354139999995,0.039603960396039604,0.06896551724137932
MA2413.1,2702.71775,851.4070382999997,0.009900990099009901,0.01832460732984293
MA2414.1,843.0615,929.4457619999998,0.7821782178217822,1.0
MA2415.1,1137.2932,616.9748410999999,0.009900990099009901,0.01832460732984293
MA2416.1,1230.19589,353.26674470000006,0.009900990099009901,0.01832460732984293
MA2417.1,732.528,680.7226180000002,0.24752475247524752,0.3854625550660793
MA2418.1,1127.8448,530.2404019999999,0.009900990099009901,0.01832460732984293
MA2419.1,2356.8723,2550.000803,0.8811881188118812,1.0
MA2420.1,2385.6891,2940.429107999999,1.0,1.0
MA2421.1,2269.8976000000002,2926.755434,1.0,1.0
MA2422.1,1720.0006,1062.5276189999997,0.009900990099009901,0.01832460732984293
MA2423.1,1596.3873,745.2250245999999,0.009900990099009901,0.01832460732984293
MA2424.1,1582.29504,824.7391044999999,0.009900990099009901,0.01832460732984293
MA2425.1,358.93553,995.4507459000001,1.0,1.0
MA2426.1,483.97266,694.2615499999997,0.9801980198019802,1.0
MA2427.1,363.88613,814.4874695999999,1.0,1.0
MA2428.1,290.12217,647.2448082999998,1.0,1.0
MA2429.1,459.05504,639.3169668000002,0.9801980198019802,1.0
MA2430.1,339.17726,799.3810208999998,1.0,1.0
MA2431.1,406.55976,913.0932876000002,1.0,1.0
MA2432.1,3705.9826,5003.076509999998,1.0,1.0
MA2433.1,687.4634,1152.3879669999997,1.0,1.0
MA2434.1,643.70769,1142.1524193999999,1.0,1.0
MA2435.1,406.32091,894.4545699,1.0,1.0
MA2436.1,337.22932,808.8334039000001,1.0,1.0
MA2437.1,353.23583,646.4135774999999,1.0,1.0
MA2438.1,685.77249,985.4172315000001,1.0,1.0
MA2439.1,350.54839,691.9912153000001,1.0,1.0
MA2440.1,424.98989,863.6428498,1.0,1.0
MA2441.1,713.1465,1234.8243526999995,1.0,1.0
MA2442.1,393.48776,856.6017504999996,1.0,1.0
MA2443.1,358.86299,767.6479693000002,1.0,1.0
MA2444.1,338.38706,729.0922804000002,1.0,1.0
MA2445.1,756.0001,1151.3251447000005,1.0,1.0
MA2446.1,444.0401,827.9209755999999,1.0,1.0
MA2447.1,1293.6585,2576.429775,1.0,1.0
MA2448.1,361.54485,764.8948242,1.0,1.0
MA2449.1,577.03244,1041.3273409999997,1.0,1.0
MA2450.1,643.75585,1052.3044789,1.0,1.0
MA2451.1,481.45862,671.7595484000001,0.9603960396039604,1.0
MA2452.1,1811.6703,2816.0222849999996,1.0,1.0
MA2453.1,1791.5763,2744.9569590000006,1.0,1.0
MA2454.1,2541.7653,3848.0185140000003,1.0,1.0
MA2455.1,472.79048,825.2676430000002,1.0,1.0
